TimeStamp_UTC; WT1_Timestamp_UTC[-]; WT1_GeneratorSpeed[RPM]; WT1_ConverterTorque[Nm]; WT1_PitchAngle[deg]; WT1_PitchAngle1[deg]; WT1_PitchAngle2[deg]; WT1_PitchAngle3[deg]; WT1_Power[kW]; WT1_RotorRpm[RPM]; WT1_TurbineState[-]; WT1_WindSpeed[m/s]; WT1_YawError[deg]; WT1_ref_signal[-]; WT2_Timestamp_UTC[-]; WT2_GeneratorSpeed[RPM]; WT2_ConverterTorque[Nm]; WT2_PitchAngle[deg]; WT2_PitchAngle1[deg]; WT2_PitchAngle2[deg]; WT2_PitchAngle3[deg]; WT2_Power[kW]; WT2_RotorRpm[RPM]; WT2_TurbineState[-]; WT2_WindSpeed[m/s]; WT2_YawError[deg]; WT2_ref_signal[-]; WT3_Timestamp_UTC[-]; WT3_GeneratorSpeed[RPM]; WT3_ConverterTorque[Nm]; WT3_PitchAngle[deg]; WT3_PitchAngle1[deg]; WT3_PitchAngle2[deg]; WT3_PitchAngle3[deg]; WT3_Power[kW]; WT3_RotorRpm[RPM]; WT3_TurbineState[-]; WT3_WindSpeed[m/s]; WT3_YawError[deg]; WT3_ref_signal[-]; WT1_X_vibration[m/s2]; WT1_Y_vibration[m/s2]; WT1_Z_vibration[m/s2]; WT2_X_vibration[m/s2]; WT2_Y_vibration[m/s2]; WT2_Z_vibration[m/s2]; WT3_X_vibration[m/s2]; WT3_Y_vibration[m/s2]; WT3_Z_vibration[m/s2]; mm_Timestamp_UTC[-]; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; mm_wd_60m[deg]; loads_Timestamp_UTC[-]; wt1_blade1_root_edge[Nm]; wt1_blade1_root_flap[Nm]; wt1_blade2_root_edge[Nm]; wt1_blade2_root_flap[Nm]; wt1_blade3_root_edge[Nm]; wt1_blade3_root_flap[Nm]; wt2_blade1_root_edge[Nm]; wt2_blade1_root_flap[Nm]; wt2_blade2_root_edge[Nm]; wt2_blade2_root_flap[Nm]; wt2_blade3_root_edge[Nm]; wt2_blade3_root_flap[Nm]; wt3_blade1_root_edge[Nm]; wt3_blade1_root_flap[Nm]; wt3_blade2_root_edge[Nm]; wt3_blade2_root_flap[Nm]; wt3_blade3_root_edge[Nm]; wt3_blade3_root_flap[Nm]; wt1_blade1_IP[Nm]; wt1_blade2_IP[Nm]; wt1_blade3_IP[Nm]; wt1_blade1_OOP[Nm]; wt1_blade2_OOP[Nm]; wt1_blade3_OOP[Nm]; loads_process_AppStatus[-]; 
2023.10.18_09:36:13:984; 29-Mar-2021 00:00:25:921; 1146.000000; 3832.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4741.000000; 11.820000; 1; 10.636000; -12.828200; 0.134750; 29-Mar-2021 00:00:25:921; 1092.000000; 3066.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3613.000000; 11.250000; 1; 12.808300; 13.605500; 0.949240; 29-Mar-2021 00:00:25:921; 892.700000; 2167.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2089.000000; 9.203000; 1; 13.071400; 13.974000; 0.447390; 0.689250; 0.094757; 0.733240; 0.442090; 0.014022; 0.354600; 0.471920; 0.499690; 0.783680; 29-Mar-2021 00:00:29:021; 12.675900; 10.534900; 239.980600; 230.160900; 29-Mar-2021 00:00:16:228; -271.800000; 11280.000000; 445.500000; 10360.000000; 3674.000000; 10840.000000; -1656.000000; 8864.000000; 1523.000000; 8981.000000; 2969.000000; 9091.000000; 1890.000000; 5981.000000; 1850.000000; 5083.000000; -2110.000000; 5372.000000; 11640.000000; -150.500000; 9847.000000; 50.920000; 11160.000000; 3882.000000; 1; 
2023.10.18_09:36:14:084; 29-Mar-2021 00:00:26:031; 1148.000000; 3979.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4929.000000; 11.830000; 1; 10.988000; -14.319500; 0.333930; 29-Mar-2021 00:00:26:031; 1091.000000; 3058.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3604.000000; 11.250000; 1; 12.716400; 14.340100; 0.067120; 29-Mar-2021 00:00:26:031; 893.800000; 2181.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2104.000000; 9.214000; 1; 13.076000; 14.503000; 0.089954; 0.694430; 0.861470; 0.565920; 0.082876; 0.218970; 0.527840; 0.323280; 0.800580; 0.687210; 29-Mar-2021 00:00:29:120; 12.634900; 10.671600; 242.178000; 232.472300; 29-Mar-2021 00:00:16:327; -522.800000; 11110.000000; 875.300000; 10480.000000; 3531.000000; 10500.000000; -1582.000000; 9068.000000; 1771.000000; 8822.000000; 2677.000000; 8755.000000; 2158.000000; 6211.000000; 1653.000000; 5108.000000; -2173.000000; 5216.000000; 11280.000000; -271.800000; 10360.000000; 445.500000; 10840.000000; 3674.000000; 1; 
2023.10.18_09:36:14:184; 29-Mar-2021 00:00:26:130; 1149.000000; 3771.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4676.000000; 11.840000; 1; 10.250000; -15.936500; 0.656920; 29-Mar-2021 00:00:26:130; 1092.000000; 3128.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3686.000000; 11.250000; 1; 12.552900; 15.143200; 0.792060; 29-Mar-2021 00:00:26:130; 894.700000; 2140.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2067.000000; 9.223000; 1; 13.501400; 15.609200; 0.039848; 0.087364; 0.228220; 0.134400; 0.305140; 0.182530; 0.075025; 0.016296; 0.570670; 0.213060; 29-Mar-2021 00:00:29:219; 12.681300; 10.688000; 242.243900; 229.261000; 29-Mar-2021 00:00:16:426; -863.500000; 11130.000000; 1238.000000; 10350.000000; 3427.000000; 10480.000000; -1533.000000; 9326.000000; 2026.000000; 9019.000000; 2414.000000; 8699.000000; 2337.000000; 6333.000000; 1436.000000; 4942.000000; -2149.000000; 5071.000000; 11110.000000; -522.800000; 10480.000000; 875.300000; 10500.000000; 3531.000000; 1; 
2023.10.18_09:36:14:284; 29-Mar-2021 00:00:26:228; 1147.000000; 3588.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4445.000000; 11.830000; 1; 10.038000; -16.761800; 0.264600; 29-Mar-2021 00:00:26:228; 1092.000000; 3151.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3716.000000; 11.260000; 1; 12.413800; 15.546600; 0.948050; 29-Mar-2021 00:00:26:228; 895.400000; 2161.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2089.000000; 9.231000; 1; 12.650600; 15.749700; 0.367500; 0.676880; 0.879930; 0.978070; 0.688660; 0.191020; 0.516210; 0.261790; 0.637430; 0.931670; 29-Mar-2021 00:00:29:317; 12.730600; 10.775500; 242.265900; 227.218700; 29-Mar-2021 00:00:16:525; -1179.000000; 10840.000000; 1572.000000; 10590.000000; 3348.000000; 11150.000000; -1559.000000; 9384.000000; 2294.000000; 9131.000000; 2152.000000; 8709.000000; 2500.000000; 6301.000000; 1223.000000; 4901.000000; -2108.000000; 5193.000000; 11130.000000; -863.500000; 10350.000000; 1238.000000; 10480.000000; 3427.000000; 1; 
2023.10.18_09:36:14:384; 29-Mar-2021 00:00:26:327; 1146.000000; 3784.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4682.000000; 11.820000; 1; 9.442000; -17.769100; 0.887010; 29-Mar-2021 00:00:26:327; 1093.000000; 3099.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3655.000000; 11.260000; 1; 12.274000; 15.894000; 0.858210; 29-Mar-2021 00:00:26:327; 896.500000; 2213.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2142.000000; 9.242000; 1; 12.672800; 16.203500; 0.892390; 0.077925; 0.057618; 0.554260; 0.166780; 0.041520; 0.148120; 0.808120; 0.175310; 0.413860; 29-Mar-2021 00:00:29:416; 12.848100; 11.103700; 242.309800; 221.550600; 29-Mar-2021 00:00:16:624; -1340.000000; 10400.000000; 1922.000000; 11100.000000; 3277.000000; 11630.000000; -1552.000000; 9340.000000; 2540.000000; 8911.000000; 1853.000000; 8518.000000; 2648.000000; 5996.000000; 1004.000000; 5079.000000; -2031.000000; 5457.000000; 10840.000000; -1179.000000; 10590.000000; 1572.000000; 11150.000000; 3348.000000; 1; 
2023.10.18_09:36:14:484; 29-Mar-2021 00:00:26:426; 1148.000000; 4077.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5051.000000; 11.830000; 1; 9.324000; -18.378100; 0.435310; 29-Mar-2021 00:00:26:426; 1093.000000; 3100.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3658.000000; 11.270000; 1; 12.135500; 15.951800; 0.899730; 29-Mar-2021 00:00:26:426; 897.700000; 2192.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2124.000000; 9.255000; 1; 12.545400; 16.512400; 0.377180; 0.943280; 0.487320; 0.461700; 0.192150; 0.617770; 0.185700; 0.205620; 0.796860; 0.781620; 29-Mar-2021 00:00:29:515; 12.673100; 10.729100; 243.232700; 225.352000; 29-Mar-2021 00:00:16:723; -1471.000000; 10060.000000; 2430.000000; 11670.000000; 3055.000000; 11220.000000; -1519.000000; 9114.000000; 2787.000000; 8937.000000; 1549.000000; 8429.000000; 2734.000000; 5532.000000; 785.600000; 5292.000000; -1890.000000; 5633.000000; 10400.000000; -1340.000000; 11100.000000; 1922.000000; 11630.000000; 3277.000000; 1; 
2023.10.18_09:36:14:584; 29-Mar-2021 00:00:26:525; 1150.000000; 4010.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4979.000000; 11.860000; 1; 9.898000; -18.718500; 0.604580; 29-Mar-2021 00:00:26:525; 1093.000000; 3187.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3761.000000; 11.270000; 1; 11.876500; 15.696900; 0.147070; 29-Mar-2021 00:00:26:525; 898.400000; 2111.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2048.000000; 9.262000; 1; 12.263700; 16.294700; 0.024317; 0.664870; 0.569630; 0.729340; 0.370610; 0.699210; 0.441580; 0.260950; 0.408220; 0.668010; 29-Mar-2021 00:00:29:614; 12.634900; 10.444700; 243.276700; 228.981800; 29-Mar-2021 00:00:16:822; -1506.000000; 10180.000000; 2729.000000; 11500.000000; 2759.000000; 10790.000000; -1512.000000; 8600.000000; 3016.000000; 9220.000000; 1290.000000; 8310.000000; 2783.000000; 5313.000000; 563.500000; 5328.000000; -1716.000000; 5750.000000; 10060.000000; -1471.000000; 11670.000000; 2430.000000; 11220.000000; 3055.000000; 1; 
2023.10.18_09:36:14:684; 29-Mar-2021 00:00:26:624; 1151.000000; 3799.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4719.000000; 11.860000; 1; 10.130000; -18.635000; 0.663890; 29-Mar-2021 00:00:26:624; 1094.000000; 3230.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3816.000000; 11.280000; 1; 11.542300; 15.372400; 0.598970; 29-Mar-2021 00:00:26:624; 898.600000; 2094.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2032.000000; 9.264000; 1; 11.602400; 15.416400; 0.693270; 0.028490; 0.584130; 0.465410; 0.321210; 0.770040; 0.857840; 0.901310; 0.137700; 0.715020; 29-Mar-2021 00:00:29:723; 12.919200; 10.581400; 243.320600; 232.131000; 29-Mar-2021 00:00:16:931; -1423.000000; 10780.000000; 2779.000000; 10910.000000; 2485.000000; 11120.000000; -1467.000000; 8499.000000; 3199.000000; 9215.000000; 1018.000000; 8003.000000; 2859.000000; 5438.000000; 318.900000; 5174.000000; -1562.000000; 5772.000000; 10180.000000; -1506.000000; 11500.000000; 2729.000000; 10790.000000; 2759.000000; 1; 
2023.10.18_09:36:14:784; 29-Mar-2021 00:00:26:723; 1150.000000; 3847.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4778.000000; 11.860000; 1; 9.684000; -18.037600; 0.333100; 29-Mar-2021 00:00:26:723; 1096.000000; 3222.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3812.000000; 11.290000; 1; 11.153500; 14.755400; 0.626540; 29-Mar-2021 00:00:26:723; 899.000000; 2160.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2097.000000; 9.268000; 1; 11.454300; 14.940900; 0.208150; 0.609240; 0.208510; 0.375720; 0.393550; 0.054586; 0.807340; 0.444140; 0.675240; 0.632520; 29-Mar-2021 00:00:29:822; 12.541900; 10.433700; 243.298700; 234.314100; 29-Mar-2021 00:00:17:031; -1365.000000; 10940.000000; 2951.000000; 10640.000000; 2234.000000; 11820.000000; -1352.000000; 8754.000000; 3376.000000; 9276.000000; 671.300000; 7848.000000; 2949.000000; 5506.000000; 77.530000; 5098.000000; -1410.000000; 5811.000000; 10780.000000; -1423.000000; 10910.000000; 2779.000000; 11120.000000; 2485.000000; 1; 
2023.10.18_09:36:14:884; 29-Mar-2021 00:00:26:822; 1152.000000; 4121.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5124.000000; 11.870000; 1; 10.348000; -17.733000; 0.146290; 29-Mar-2021 00:00:26:822; 1097.000000; 3225.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3818.000000; 11.310000; 1; 10.682100; 14.349100; 0.393930; 29-Mar-2021 00:00:26:822; 899.800000; 2175.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2113.000000; 9.277000; 1; 11.599900; 14.433700; 0.968770; 0.980820; 0.026702; 0.255920; 0.031440; 0.883360; 0.031856; 0.218760; 0.672320; 0.179470; 29-Mar-2021 00:00:29:921; 12.416100; 11.032600; 242.969100; 233.754400; 29-Mar-2021 00:00:17:130; -1229.000000; 10520.000000; 3237.000000; 10600.000000; 1952.000000; 12000.000000; -1181.000000; 8723.000000; 3499.000000; 9419.000000; 363.100000; 7867.000000; 3067.000000; 5445.000000; -184.900000; 5123.000000; -1254.000000; 5858.000000; 10940.000000; -1365.000000; 10640.000000; 2951.000000; 11820.000000; 2234.000000; 1; 
2023.10.18_09:36:14:984; 29-Mar-2021 00:00:26:931; 1154.000000; 4163.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5188.000000; 11.900000; 1; 10.426000; -17.485600; 0.756060; 29-Mar-2021 00:00:26:931; 1098.000000; 3242.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3843.000000; 11.320000; 1; 10.437800; 13.856900; 0.400100; 29-Mar-2021 00:00:26:931; 900.300000; 2091.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2032.000000; 9.281000; 1; 10.628700; 14.704200; 0.207630; 0.408520; 0.876510; 0.282190; 0.430250; 0.021152; 0.135290; 0.093819; 0.718800; 0.079564; 29-Mar-2021 00:00:30:021; 12.167300; 11.122800; 243.013000; 235.539100; 29-Mar-2021 00:00:17:228; -976.800000; 10400.000000; 3416.000000; 10360.000000; 1574.000000; 11330.000000; -1015.000000; 8481.000000; 3548.000000; 9217.000000; 184.000000; 8111.000000; 3133.000000; 5345.000000; -437.900000; 5201.000000; -1073.000000; 5740.000000; 10520.000000; -1229.000000; 10600.000000; 3237.000000; 12000.000000; 1952.000000; 1; 
2023.10.18_09:36:15:084; 29-Mar-2021 00:00:27:031; 1155.000000; 3858.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4812.000000; 11.910000; 1; 9.968000; -17.173800; 0.297770; 29-Mar-2021 00:00:27:031; 1099.000000; 3269.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3879.000000; 11.330000; 1; 10.410500; 13.676300; 0.888050; 29-Mar-2021 00:00:27:031; 899.900000; 2014.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1957.000000; 9.277000; 1; 11.129500; 14.476200; 0.557300; 0.525310; 0.481140; 0.737280; 0.178110; 0.873190; 0.100440; 0.961780; 0.818770; 0.345170; 29-Mar-2021 00:00:30:120; 12.150900; 11.240400; 243.013000; 232.542600; 29-Mar-2021 00:00:17:327; -871.000000; 10440.000000; 3575.000000; 10640.000000; 1089.000000; 10490.000000; -838.200000; 8326.000000; 3576.000000; 8865.000000; 5.619000; 8696.000000; 3130.000000; 5247.000000; -644.900000; 5175.000000; -886.200000; 5517.000000; 10400.000000; -976.800000; 10360.000000; 3416.000000; 11330.000000; 1574.000000; 1; 
2023.10.18_09:36:15:184; 29-Mar-2021 00:00:27:130; 1154.000000; 3687.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4592.000000; 11.890000; 1; 9.220000; -16.731500; 0.578630; 29-Mar-2021 00:00:27:130; 1101.000000; 3253.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3865.000000; 11.350000; 1; 10.151200; 13.842000; 0.255230; 29-Mar-2021 00:00:27:130; 899.200000; 2044.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1984.000000; 9.271000; 1; 10.225900; 14.034300; 0.935400; 0.657520; 0.168370; 0.043827; 0.644550; 0.935000; 0.201370; 0.936560; 0.411810; 0.035129; 29-Mar-2021 00:00:30:219; 12.243900; 11.445400; 243.035000; 234.495900; 29-Mar-2021 00:00:17:426; -716.300000; 10820.000000; 3629.000000; 10690.000000; 706.100000; 10340.000000; -652.600000; 8237.000000; 3595.000000; 8808.000000; -231.000000; 9297.000000; 3097.000000; 5249.000000; -804.800000; 5316.000000; -695.600000; 5489.000000; 10440.000000; -871.000000; 10640.000000; 3575.000000; 10490.000000; 1089.000000; 1; 
2023.10.18_09:36:15:284; 29-Mar-2021 00:00:27:228; 1152.000000; 3894.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4843.000000; 11.880000; 1; 7.140000; -16.422500; 0.072445; 29-Mar-2021 00:00:27:228; 1102.000000; 3224.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3835.000000; 11.360000; 1; 10.215800; 14.218600; 0.487120; 29-Mar-2021 00:00:27:228; 899.200000; 2120.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2058.000000; 9.270000; 1; 10.863900; 14.232900; 0.310890; 0.747600; 0.364640; 0.264730; 0.980980; 0.130370; 0.268160; 0.678160; 0.431670; 0.298420; 29-Mar-2021 00:00:30:317; 12.101700; 11.385300; 240.727700; 237.159400; 29-Mar-2021 00:00:17:525; -465.000000; 10970.000000; 3758.000000; 10990.000000; 490.200000; 11030.000000; -394.700000; 8402.000000; 3601.000000; 9347.000000; -476.100000; 9496.000000; 3083.000000; 5361.000000; -941.100000; 5622.000000; -531.000000; 5452.000000; 10820.000000; -716.300000; 10690.000000; 3629.000000; 10340.000000; 706.100000; 1; 
2023.10.18_09:36:15:384; 29-Mar-2021 00:00:27:327; 1152.000000; 4104.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5106.000000; 11.880000; 1; 7.010000; -15.910400; 0.917730; 29-Mar-2021 00:00:27:327; 1103.000000; 3205.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3815.000000; 11.370000; 1; 10.537300; 15.184300; 0.785980; 29-Mar-2021 00:00:27:327; 899.500000; 2121.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2060.000000; 9.273000; 1; 10.908400; 15.636800; 0.043621; 0.246350; 0.762540; 0.221180; 0.631410; 0.944210; 0.193210; 0.937200; 0.966910; 0.656680; 29-Mar-2021 00:00:30:416; 11.965000; 11.210300; 240.925500; 236.128700; 29-Mar-2021 00:00:17:624; -229.700000; 10450.000000; 3953.000000; 11200.000000; 337.000000; 11810.000000; 36.670000; 9341.000000; 3539.000000; 9670.000000; -664.400000; 9542.000000; 3047.000000; 5309.000000; -1057.000000; 6029.000000; -357.600000; 5364.000000; 10970.000000; -465.000000; 10990.000000; 3758.000000; 11030.000000; 490.200000; 1; 
2023.10.18_09:36:15:484; 29-Mar-2021 00:00:27:426; 1153.000000; 3921.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4881.000000; 11.890000; 1; 7.044000; -15.680500; 0.869190; 29-Mar-2021 00:00:27:426; 1103.000000; 3169.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3774.000000; 11.370000; 1; 10.896100; 16.015100; 0.366270; 29-Mar-2021 00:00:27:426; 899.400000; 2060.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2000.000000; 9.273000; 1; 10.911500; 16.025600; 0.839280; 0.733430; 0.196390; 0.567330; 0.530330; 0.422180; 0.879940; 0.228510; 0.334170; 0.688950; 29-Mar-2021 00:00:30:515; 11.965000; 11.166500; 240.969400; 236.417000; 29-Mar-2021 00:00:17:723; -106.500000; 9608.000000; 4038.000000; 11160.000000; 95.970000; 12020.000000; 482.100000; 10130.000000; 3438.000000; 9832.000000; -845.800000; 9373.000000; 2975.000000; 5246.000000; -1163.000000; 6441.000000; -154.900000; 5368.000000; 10450.000000; -229.700000; 11200.000000; 3953.000000; 11810.000000; 337.000000; 1; 
2023.10.18_09:36:15:584; 29-Mar-2021 00:00:27:525; 1151.000000; 3641.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4525.000000; 11.870000; 1; 8.264000; -15.965700; 0.053549; 29-Mar-2021 00:00:27:525; 1103.000000; 3121.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3717.000000; 11.370000; 1; 11.262900; 17.553200; 0.796740; 29-Mar-2021 00:00:27:525; 899.000000; 2055.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1995.000000; 9.268000; 1; 11.343800; 18.297500; 0.842380; 0.515170; 0.307660; 0.323290; 0.601690; 0.544140; 0.694880; 0.601610; 0.501490; 0.205720; 29-Mar-2021 00:00:30:624; 11.820000; 11.035300; 241.013400; 242.112900; 29-Mar-2021 00:00:17:832; -71.870000; 8858.000000; 4014.000000; 11390.000000; -193.700000; 11450.000000; 805.400000; 10110.000000; 3358.000000; 9819.000000; -1110.000000; 9168.000000; 2867.000000; 5180.000000; -1276.000000; 6458.000000; 74.880000; 5382.000000; 9608.000000; -106.500000; 11160.000000; 4038.000000; 12020.000000; 95.970000; 1; 
2023.10.18_09:36:15:684; 29-Mar-2021 00:00:27:624; 1148.000000; 3702.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4588.000000; 11.840000; 1; 7.978000; -16.257300; 0.867000; 29-Mar-2021 00:00:27:624; 1103.000000; 3165.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3769.000000; 11.370000; 1; 11.538500; 18.741300; 0.170150; 29-Mar-2021 00:00:27:624; 898.900000; 2122.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2060.000000; 9.267000; 1; 12.408400; 19.116400; 0.316410; 0.137930; 0.963370; 0.549780; 0.109740; 0.411120; 0.342720; 0.689590; 0.017960; 0.737940; 29-Mar-2021 00:00:30:723; 12.317700; 10.802900; 238.442400; 241.641400; 29-Mar-2021 00:00:17:931; 236.400000; 9294.000000; 3913.000000; 11410.000000; -456.200000; 11220.000000; 1050.000000; 9331.000000; 3264.000000; 9562.000000; -1406.000000; 9020.000000; 2750.000000; 5011.000000; -1438.000000; 6192.000000; 351.200000; 5553.000000; 8858.000000; -71.870000; 11390.000000; 4014.000000; 11450.000000; -193.700000; 1; 
2023.10.18_09:36:15:784; 29-Mar-2021 00:00:27:723; 1147.000000; 3971.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4917.000000; 11.820000; 1; 8.362000; -16.739200; 0.872860; 29-Mar-2021 00:00:27:723; 1104.000000; 3208.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3822.000000; 11.380000; 1; 12.035100; 20.846300; 0.781630; 29-Mar-2021 00:00:27:723; 899.400000; 2155.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2092.000000; 9.272000; 1; 12.607700; 21.223800; 0.314500; 0.249730; 0.425490; 0.446880; 0.410930; 0.207430; 0.688410; 0.140330; 0.506180; 0.263610; 29-Mar-2021 00:00:30:822; 11.565700; 10.805600; 237.937000; 235.965400; 29-Mar-2021 00:00:18:031; 810.900000; 10030.000000; 3740.000000; 11000.000000; -646.500000; 11230.000000; 1437.000000; 8930.000000; 3071.000000; 9356.000000; -1645.000000; 9004.000000; 2600.000000; 4782.000000; -1596.000000; 6053.000000; 659.000000; 5831.000000; 9294.000000; 236.400000; 11410.000000; 3913.000000; 11220.000000; -456.200000; 1; 
2023.10.18_09:36:15:884; 29-Mar-2021 00:00:27:832; 1148.000000; 3989.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4942.000000; 11.830000; 1; 8.680000; -16.880200; 0.501760; 29-Mar-2021 00:00:27:832; 1104.000000; 3102.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3697.000000; 11.380000; 1; 12.661500; 22.343800; 0.727200; 29-Mar-2021 00:00:27:832; 899.800000; 2130.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2069.000000; 9.276000; 1; 13.549800; 23.127800; 0.942160; 0.502980; 0.608750; 0.762230; 0.291290; 0.645430; 0.926870; 0.889780; 0.004765; 0.219680; 29-Mar-2021 00:00:30:921; 11.825500; 10.915000; 237.827100; 238.297300; 29-Mar-2021 00:00:18:130; 1279.000000; 10470.000000; 3488.000000; 10630.000000; -760.000000; 11300.000000; 1762.000000; 8721.000000; 2705.000000; 8676.000000; -1558.000000; 9157.000000; 2433.000000; 4620.000000; -1757.000000; 5911.000000; 980.100000; 6172.000000; 10030.000000; 810.900000; 11000.000000; 3740.000000; 11230.000000; -646.500000; 1; 
2023.10.18_09:36:15:984; 29-Mar-2021 00:00:27:931; 1147.000000; 3746.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4640.000000; 11.830000; 1; 7.532000; -17.008100; 0.710570; 29-Mar-2021 00:00:27:931; 1103.000000; 2980.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3549.000000; 11.370000; 1; 13.005700; 24.483000; 0.230030; 29-Mar-2021 00:00:27:931; 900.100000; 2157.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2096.000000; 9.279000; 1; 13.737800; 25.481500; 0.556720; 0.734440; 0.141410; 0.166920; 0.932780; 0.200650; 0.028103; 0.025065; 0.535440; 0.998720; 29-Mar-2021 00:00:31:021; 12.077100; 11.204800; 237.783200; 238.746000; 29-Mar-2021 00:00:18:228; 1615.000000; 10750.000000; 3212.000000; 10460.000000; -999.900000; 11050.000000; 2004.000000; 9052.000000; 2355.000000; 8278.000000; -1456.000000; 9345.000000; 2259.000000; 4584.000000; -1892.000000; 5680.000000; 1287.000000; 6439.000000; 10470.000000; 1279.000000; 10630.000000; 3488.000000; 11300.000000; -760.000000; 1; 
2023.10.18_09:36:16:084; 29-Mar-2021 00:00:28:031; 1145.000000; 3691.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4564.000000; 11.810000; 1; 8.462000; -17.204100; 0.471820; 29-Mar-2021 00:00:28:031; 1102.000000; 3075.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3658.000000; 11.360000; 1; 13.003000; 25.751100; 0.009321; 29-Mar-2021 00:00:28:031; 901.000000; 2245.000000; 0.000000; 0.000000; 0.000000; 0.000000; 2184.000000; 9.289000; 1; 13.850200; 26.397500; 0.755430; 0.066638; 0.872630; 0.126880; 0.266970; 0.155790; 0.622680; 0.185660; 0.627210; 0.930850; 29-Mar-2021 00:00:31:120; 11.699700; 10.860300; 237.761200; 237.083300; 29-Mar-2021 00:00:18:327; 1973.000000; 10900.000000; 2926.000000; 10270.000000; -1214.000000; 10680.000000; 2246.000000; 9372.000000; 2116.000000; 8440.000000; -1532.000000; 9348.000000; 2096.000000; 4578.000000; -1998.000000; 5455.000000; 1574.000000; 6711.000000; 10750.000000; 1615.000000; 10460.000000; 3212.000000; 11050.000000; -999.900000; 1; 
